date,ticker,close,adj_close,volume,unadjusted_volume,est_net_mean_1,est_net_low_1,est_net_high_1,est_net_mean_2,est_net_low_2,est_net_high_2,est_net_mean_3,est_net_low_3,est_net_high_3,est_eps_mean_1,est_eps_low_1,est_eps_high_1,est_eps_mean_2,est_eps_low_2,est_eps_high_2,est_eps_mean_3,est_eps_low_3,est_eps_high_3,adj_dividend_ex,adj_dividend_pay,adj_dividend_dec,weighted_average_shs_out,weighted_average_shs_out_dil,revenue,net_income,cost_of_revenue,gross_profit,gross_profit_ratio,operating_expenses,interest_expense,depreciation_and_amortization,operating_income,cash_and_short_term_investments,net_receivables,inventory,total_current_assets,property_plant_equipment_net,goodwill,intangible_assets,goodwill_and_intangible_assets,total_noncurrent_assets,total_assets,total_current_liabilities,total_noncurrent_liabilities,total_liabilities,retained_earnings,total_stockholders_equity,total_liabilities_and_stockholders_equity,change_in_working_capital,net_cash_provided_by_operating_activities,net_cash_used_for_investing_activites,debt_repayment,common_stock_issued,common_stock_repurchased,net_cash_used_provided_by_financing_activities,net_change_in_cash,capital_expenditure,free_cash_flow,ia_eps_mean,eps_actual,ia_eps_high,ia_eps_low,ia_rps_mean,ia_rps_high,ia_rps_low,rps_actual,ia_net_margin_mean,ia_net_margin_high,ia_net_margin_low,unleveraged_net_tangible_asseets,net_tangible_asseets,ulnta_ps,rev_oulnta,earnings_oulnta,debt_ratio,current_ratio,debt_to_nta,apc_1m_mean,apc_1q_mean,apc_2q_mean,ia_apc_1m_mean,ia_apc_1q_mean,ia_apc_2q_mean,derive_datetime
2003-08-31,RTX,24.063651857142855,15.834434728571429,5947763.19047619,5947763.19047619,,,,,,,,,,,,,,,,,,,0.004045714285714285,0.0,0.0,946666666.6666666,,,,,,,,,,,,,,,,,,8546333333.333333,,32795333333.333332,,,21536666666.666668,,,,,,,,,,,,,,,,,,,,,,,,,45785666666.666664,2712333333.333331,48.36514084507042,,,0.6566991238590857,,7.940272827823529,,,,,,,2022-11-09 16:36:09+0000
2003-08-31,GD,40.79809552857142,26.99579075238095,1746800.0,1746800.0,972.1,917.0,1002.0,1069.69,951.0,1132.0,1163.5,1082.0,1245.0,2.47,2.35,2.58,2.74,2.6,2.9,3.04,2.95,3.13,0.0,0.005161290322580645,0.005161290322580645,397958000.0,,,,,,,,,,,,,,,,,,6098666666.666667,,14699000000.0,,,9018666666.666666,,,,,,,,,,,,,,2.4959447004608295,,2.560467032967033,2.430302197802198,37.03098754626238,37.65095947744822,36.34833296506136,,0.06740151602337568,0.06800535945174718,0.06686144864300231,17618999999.999996,-418333333.333333,44.273516300715144,0.8364139702557175,0.05637556961836602,0.6135564777649273,,-21.558565737051808,0.07322373598209975,0.05105374496198056,-0.008346309857730641,0.022696368374939935,0.013828459216076486,0.0091344353634209,2022-11-09 16:31:40+0000
2003-08-31,HEI,2.1189405714285714,1.9176239,135301.47619047618,135301.47619047618,14.14,11.6,15.51,20.0,18.09,21.9,,,,0.1,0.1,0.1,0.15,0.14,0.15,,,,0.0,0.0,0.0,119850165.83333333,,,,,,,,,,,,,,,,,,188830333.33333334,,333758666.6666667,,,74450000.0,,,,,,,,,,,,,,0.12953784530386742,,0.10290801104972376,0.1228803867403315,1.4611564244519408,1.452102071140779,1.4326602082027011,,0.08865433100528934,0.07086830402278724,0.08577078223906785,219378333.33333334,70478333.33333334,1.8304382960838486,0.7982549466857354,0.07076875827008679,0.22306536858967957,,1.0563530162934234,,,,0.01484769405460995,0.0049469104406799635,0.013080898743421296,2022-11-09 16:32:27+0000
2003-08-31,BA,33.78523809523809,22.93985638095238,3159219.0476190476,3159219.0476190476,1058.38,762.0,1604.0,1520.93,1297.0,1770.0,1710.67,1376.0,2085.0,1.01,0.95,1.11,1.85,1.6,2.2,2.29,1.7,2.9,0.005483870967741936,0.0,0.0,799733333.3333334,,,,,,,,,,,,,,,,,,3261333333.3333335,,52804000000.0,,,44812666666.666664,,,,,,,,,,,,,,1.9120604395604395,,2.070972172988302,1.779261786600496,64.37614291427816,64.89093951203633,63.73384763785731,,0.029701382422157484,0.03191465848023616,0.027917062166252005,94355333333.33333,4730000000.000002,117.98349449816604,0.5456368552914733,0.016206168902635452,0.848660455016034,,9.474136715997176,-0.1307979518124056,-0.13511822271591592,-0.08698425131803368,-0.15638911438502012,-0.09698983990848901,-0.0696578139762971,2022-11-09 16:29:47+0000
2003-08-31,AJRD,9.639047709523808,8.61188171904762,108361.90476190476,108361.90476190476,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43175000.0,,,,,,,,,,,,,,,,,,179250000.0,,1839250000.0,,,1428250000.0,,,,,,,,,,,,,,,,,,,,,,,,,3088250000.0,231750000.0,71.52866242038216,,,0.7765393502786462,,6.162891046386192,,,,,,,2022-11-09 16:29:20+0000
2003-08-31,LMT,50.89571471904761,29.952200571428573,2166004.761904762,2166004.761904762,1050.16,987.0,1083.46,1152.43,1093.0,1213.0,1426.0,1426.0,1426.0,2.33,2.07,2.4,2.5,2.35,2.75,2.85,2.75,3.0,0.003870967741935484,0.003870967741935484,0.003870967741935484,446033333.3333333,,,,,,,,,,,,,,,,,,8522000000.0,,26036000000.0,,,19577000000.0,,,,,,,,,,,,,,2.4347466690042077,,2.469106767180926,2.337280855539972,63.78755561333172,65.06445000410349,59.614817245737804,,0.03816961859713184,0.03794863042760223,0.039206374581431384,37091000000.0,-2063000000.0,83.15746207308871,0.7670695331859406,0.029278751519187317,0.7519204178829313,,-9.489578284052351,0.1178112985301667,0.03687942869621552,-0.020618726009584736,0.016592648899136364,0.007016616968921308,0.002090591685262692,2022-11-09 16:33:57+0000
2003-08-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,6763983.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09 16:36:38+0000
2003-08-31,CW,16.467976209523812,14.255273038095238,153161.90476190476,153161.90476190476,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41130669.0,,,,,,,,,,,,,,,,,,246578333.33333334,,920084666.6666666,,,463754666.6666667,,,,,,,,,,,,,,,,,,,,,,,,,1137261000.0,209751666.6666666,27.649951426756516,,,0.504034773611414,,2.21097011545399,,,,,,,2022-11-09 16:30:48+0000
2003-08-31,WWD,7.3198413476190485,6.1958511666666665,140685.7142857143,140685.7142857143,,,,,,,,,,,,,,,,,,,0.0019047619047619048,0.0,0.0,67515500.0,,,,,,,,,,,,,,,,,,215837333.3333333,,613198666.6666666,,,252886583.33333334,,,,,,,,,,,,,,,,,,,,,,,,,650247916.6666667,144474749.99999994,9.631090885302882,,,0.4124056314538627,,1.7503860247782637,,,,,,,2022-11-09 16:39:17+0000
2003-09-30,AJRD,9.698571338095238,8.66506260952381,157457.14285714287,157457.14285714287,,,,,,,,,,,,,,,,,,,0.0,0.0014285714285714286,0.0014285714285714286,43216666.666666664,,,,,,,,,,,,,,,,,,185166666.6666667,,1861833333.3333333,,,1445166666.6666667,,,,,,,,,,,,,,,,,,,,,,,,,3121833333.3333335,231499999.99999982,72.2367913613575,,,0.7762062483215469,,6.242620590352777,,,,,,,2022-11-09 16:29:20+0000
2003-09-30,HEI,2.532378942857143,2.2917822666666665,214878.66666666666,214878.66666666666,13.14,11.6,15.51,17.95,17.8,18.09,,,,0.1,0.1,0.1,0.15,0.14,0.15,,,,0.0,0.0,0.0,120866123.41666667,,,,,,,,,,,,,,,,,,188765166.66666666,,333501333.3333333,,,72799500.0,,,,,,,,,,,,,,0.13217500000000001,,0.102175,0.12467500000000001,1.4498054134883338,1.4419094041694744,1.4304516637273832,,0.09116740686046804,0.0708609013191448,0.0871577860066446,217535666.66666666,71936666.66666666,1.799806765678644,0.8055339279390157,0.07343843934832718,0.21828848260476721,,1.0119943468791994,-0.16687080631455276,-0.09456035361869292,-0.12458239179724523,0.013718680823153306,0.007802641825894112,0.01301072286460349,2022-11-09 16:32:27+0000
2003-09-30,WWD,7.800079419047618,6.615963714285714,159314.2857142857,159314.2857142857,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,67476000.0,68334000.0,586682000.0,12346000.0,492241000.0,94441000.0,0.160974769977602,69908000.0,0.0,32418000.0,24533000.0,24058000.0,89589000.0,126289000.0,259272000.0,124144000.0,0.0,218911000.0,218911000.0,356727000.0,615999000.0,108010000.0,147185000.0,255195000.0,361382000.0,360804000.0,615999000.0,-1050000.0,60775000.0,-75701000.0,0.0,1043000.0,-9503000.0,8325000.0,-5770000.0,-18802000.0,41973000.0,,,,,,,,,,,,652283000.0,141893000.0,9.666888967929339,,,0.41427826993225636,2.400444403295991,1.798503097404382,,,,,,,2022-11-09 16:39:17+0000
2003-09-30,LMT,49.32666687619047,29.09014529047619,3343195.238095238,3343195.238095238,1060.95,1014.0,1099.0,1158.77,1093.0,1236.0,1426.0,1426.0,1426.0,2.33,2.07,2.4,2.51,2.35,2.78,2.93,2.8,3.0,0.0,0.007333333333333333,0.007333333333333333,446150000.0,,,,,,,,,,,,,,,,,,8563000000.0,,26070750000.0,,,19537500000.0,,,,,,,,,,,,,,2.4206929347826085,,2.465298913043478,2.2550135869565215,65.43776671425579,66.67986505318449,61.318944325607,,0.03699229139883306,0.0369721641019689,0.03677515344984209,37045250000.0,-2029750000.0,83.03317269976465,0.7880918503604435,0.029153323377579064,0.7494030666551595,,-9.625569651434907,0.08188613749384877,0.054104222958475646,-0.01110733994285394,0.018345459073795756,0.011734318897533106,0.004663117051433042,2022-11-09 16:33:57+0000
2003-09-30,CW,17.22940480952381,14.914392971428573,156495.2380952381,156495.2380952381,,,,,,,,,,1.26,1.26,1.26,1.41,1.41,1.41,1.6,1.6,1.6,0.0,0.0017857142857142857,0.0017857142857142857,41177646.0,,,,,,,,,,,,,,,,,,252015250.0,,933479750.0,,,471512000.0,,,,,,,,,,,,,,,,,,,,,,,,,1152976500.0,209952500.0,28.000058575470778,,,0.505112189096764,,2.2458032173944105,,,,,,,2022-11-09 16:30:48+0000
2003-09-30,HXL,5.919999980952381,5.631308071428571,49157.142857142855,49157.142857142855,,,,,,,,,,-0.17,-0.2,-0.13,0.04,-0.07,0.15,0.25,0.25,0.25,0.0,0.0,0.0,38550000.0,,,,,,,,,,,,,,,,,,76275000.0,,719050000.0,,,820950000.0,,,,,,,,,,,,,,,,,,,,,,,,,1463725000.0,-178175000.0,37.96952010376135,,,1.1417147625338988,,-4.607548758243301,,,,,,,2022-11-09 16:32:39+0000
2003-09-30,NOC,41.51152293809524,27.478285471428574,2609977.0476190476,2609977.0476190476,780.6,721.0,827.0,927.33,854.0,1019.0,1094.1,1005.2,1183.0,2.09,2.0,2.17,2.46,2.32,2.67,2.79,2.57,3.0,0.0,0.0,0.0,331695000.0,,,,,,,,,,,,,,,,,,18834750000.0,,35323250000.0,,,19859500000.0,,,,,,,,,,,,,,2.3271236559139785,,2.401478494623656,2.3271236559139785,67.6506451088822,68.57708054442423,67.03780532932265,,0.034399134733579036,0.03501867497943395,0.034713601444468584,36348000000.0,-3371000000.0,109.58259847148736,0.6173484298830935,0.021236251817112004,0.5622217661172174,,-5.891278552358351,0.024585663939576285,0.015740573250015915,-0.020265288951017868,-0.03068610237560454,-0.03246384172816056,-0.029789675067834524,2022-11-09 16:34:41+0000
2003-09-30,TXT,21.31095231904762,18.386057357142857,1563542.857142857,1563542.857142857,351.65,300.24,481.0,361.33,316.0,388.0,,,,1.25,1.23,1.28,1.33,1.2,1.43,,,,0.005416666666666667,0.0,0.0,276153846.15384614,,,,,,,,,,,,,,,,,,1629923076.9230769,,15217692307.692308,,,11615076923.076923,,,,,,,,,,,,,,1.343133423180593,,1.362176549865229,1.3304380053908356,36.3901032417592,37.25203883203568,35.5381687111298,,0.036909305100274896,0.03656649656162702,0.037436875721009524,25202846153.846157,1972692307.6923082,91.26378830083567,0.39873540118458994,0.014717046576602544,0.7632613860385179,,5.88793137063755,0.03497426034022233,-0.002024528548171737,-0.0804921728215055,-0.008877942652985304,-0.014449937327420725,-0.022067426737286264,2022-11-09 16:37:34+0000
2003-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7368000.0,7368000.0,293268000.0,-75728000.0,0.0,0.0,0.0,0.0,0.0,2920000.0,267896000.0,18902000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315395000.0,0.0,894997000.0,1031844000.0,0.0,283551000.0,1315395000.0,0.0,-17332000.0,-526586000.0,0.0,0.0,0.0,553819000.0,553819000.0,-5209000.0,-22541000.0,,,,,,,,,,,,2347239000.0,283551000.0,318.5720684039088,,,0.7844366140969062,,3.6390067395283388,,,,,,,2022-11-09 16:36:38+0000
2003-09-30,BA,35.7552380952381,24.32336061904762,3322095.238095238,3322095.238095238,1058.38,762.0,1604.0,1520.93,1297.0,1770.0,1710.67,1376.0,2085.0,1.01,0.95,1.1,1.82,1.6,2.0,2.39,2.0,2.9,0.0,0.0,0.0,799825000.0,,,,,,,,,,,,,,,,,,3183000000.0,,52861750000.0,,,44833500000.0,,,,,,,,,,,,,,1.6912225274725272,,1.7511758241758242,1.6535576923076922,63.93372073492725,64.49065437734835,63.129714501420814,,0.026452746813914203,0.027153947204959762,0.026193017113525466,94512250000.0,4845250000.0,118.16616134779483,0.5410493156899047,0.014312240561786585,0.8481274267310485,,9.25308291625819,,,,-0.13937945950727343,-0.12249882132768286,-0.0771880983553299,2022-11-09 16:29:47+0000
2003-09-30,RTX,24.793520980952383,16.348758147619048,6338127.476190476,6338127.476190476,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,946900000.0,,,,,,,,,,,,,,,,,,8742000000.0,,33258500000.0,,,21710500000.0,,,,,,,,,,,,,,,,,,,,,,,,,46227000000.0,2806000000.0,48.81930510085542,,,0.6527804922050002,,7.7371703492516035,,,,,,,2022-11-09 16:36:09+0000
2003-09-30,GD,41.54928588571428,27.492850442857144,2468828.5714285714,2468828.5714285714,974.49,917.0,1002.0,1077.52,951.0,1132.0,1175.33,1082.0,1245.0,2.48,2.35,2.58,2.76,2.6,2.9,3.04,2.95,3.13,0.0,0.0,0.0,397363500.0,,,,,,,,,,,,,,,,,,6352250000.0,,15070000000.0,,,9329500000.0,,,,,,,,,,,,,,2.495684523809524,,2.5642376373626377,2.4148008241758245,37.592290302504,38.26991484545588,36.639729639967456,,0.0663882009775629,0.06700400687374698,0.06590662234422452,18047250000.0,-611750000.0,45.41748298472306,0.8277052762952276,0.054949864232876795,0.6190776376907764,,-15.250510829587249,0.04541390950874413,0.051357976056252475,-0.0046391108729993335,0.018874889418667995,0.017457625509612423,0.009980003234703065,2022-11-09 16:31:40+0000
2003-09-30,LHX,16.413875528571428,11.494685676190477,1027216.7142857143,1027216.7142857143,,,,,,,,,,,,,,,,,,,0.0022495238095238093,0.0,0.0,132203086.84615384,,,,,,,,,,,,,,,,,,226846153.84615386,,2113692307.6923077,,,908538461.5384616,,,,,,,,,,,,,,,,,,,,,,,,,2795384615.3846154,978307692.3076924,21.144624396233915,,,0.42983477691243904,,0.9286837553074382,,,,,,,2022-11-09 16:33:54+0000
2003-10-31,BA,36.72826104347826,24.985280608695653,2914986.9565217393,2914986.9565217393,1029.23,762.0,1604.0,1520.93,1297.0,1770.0,1710.67,1376.0,2085.0,1.01,0.95,1.1,1.81,1.6,2.0,2.39,2.0,2.9,0.0,0.005483870967741936,0.005483870967741936,799916666.6666666,,,,,,,,,,,,,,,,,,3104666666.666667,,52919500000.0,,,44854333333.333336,,,,,,,,,,,,,,1.5378846153846153,,1.601923076923077,1.4951923076923075,63.449515018383956,64.04263054105948,62.525719826584506,,0.024237925458358924,0.025013386604974642,0.023913236214460756,94669166666.66667,4960499999.999997,118.34878633190958,0.5361230730363349,0.012994511080761002,0.8475955618124384,,9.042300843328972,-0.02620791943238887,-0.07850293562239724,-0.0970393428072803,-0.09824046251428642,-0.12566646050961108,-0.09327406241205122,2022-11-09 16:29:47+0000
2003-10-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,6778616.666666667,,,,,,,,,,,,,,,,,,86754833.33333333,,1317938083.3333333,,,1033232000.0,,,,,,,,,,,,,,,,,,,,,,,,,2264415249.9999995,197951249.99999994,334.052707410804,,,0.7839761314027335,,5.219628570165636,,,,,,,2022-11-09 16:36:38+0000
2003-10-31,AJRD,9.236521769565217,8.254545652173913,136086.95652173914,136086.95652173914,,,,,,,,,,,,,,,,,,,0.0013043478260869564,0.0,0.0,43258333.333333336,,,,,,,,,,,,,,,,,,191083333.33333334,,1884416666.6666667,,,1462083333.3333333,,,,,,,,,,,,,,,,,,,,,,,,,3155416666.6666665,231250000.00000015,72.94355615488344,,,0.7758811303232653,,6.322522522522518,,,,,,,2022-11-09 16:29:20+0000
2003-10-31,HXL,6.764782578260869,6.434895304347826,53300.0,53300.0,,,,,,,,,,-0.17,-0.2,-0.13,0.04,-0.07,0.15,0.25,0.25,0.25,0.0,0.0,0.0,38566666.666666664,,,,,,,,,,,,,,,,,,76483333.33333333,,720266666.6666666,,,819333333.3333334,,,,,,,,,,,,,,,,,,,,,,,,,1463116666.6666667,-175550000.00000006,37.93733794295593,,,1.1375416512402814,,-4.667236304946358,,,,,,,2022-11-09 16:32:39+0000
2003-10-31,NOC,39.17379611304348,25.9308382,2298779.9565217393,2298779.9565217393,781.1,721.0,827.0,925.56,854.0,1019.0,1079.6,1005.2,1154.0,2.1,2.05,2.17,2.44,2.32,2.67,2.92,2.57,3.27,0.0,0.0,0.0,342883333.3333334,,,,,,,,,,,,,,,,,,18904166666.666668,,34551833333.333336,,,18976666666.666664,,,,,,,,,,,,,,2.2938657648283036,,2.3408064516129032,2.256612903225806,67.48005528699532,68.47758493358818,66.79150405401379,,0.033993240744578566,0.03418354274443374,0.03378592734490453,34624333333.33333,-3328999999.999996,100.97992514460698,0.6682521817119729,0.022716057291024955,0.5492231478310363,,-5.700410533693808,-0.002327254286898839,0.01561469119741791,0.00990444789120476,-0.016813044400759147,-0.02606174971732274,-0.02731207830495273,2022-11-09 16:34:41+0000
2003-10-31,RTX,26.152762034782608,17.245037486956523,5833592.0869565215,5833592.0869565215,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,947133333.3333334,,,,,,,,,,,,,,,,,,8937666666.666666,,33721666666.666668,,,21884333333.333332,,,,,,,,,,,,,,,,,,,,,,,,,46668333333.333336,2899666666.66667,49.27324558316323,,,0.6489695052636781,,7.54718933210713,,,,,,,2022-11-09 16:36:09+0000
2003-10-31,CW,18.348695582608695,15.901406213043478,116417.39130434782,116417.39130434782,,,,,,,,,,1.24,1.22,1.26,1.37,1.33,1.41,1.57,1.53,1.6,0.0016304347826086956,0.0,0.0,41224623.0,,,,,,,,,,,,,,,,,,257452166.6666667,,946874833.3333334,,,479269333.3333333,,,,,,,,,,,,,,,,,,,,,,,,,1168692000.0,210153333.33333337,28.34936780380017,,,0.5061591209961048,,2.2805697427275318,,,,,,,2022-11-09 16:30:48+0000
2003-10-31,GD,41.138260717391304,27.307531434782607,1879904.347826087,1879904.347826087,981.45,964.0,1001.47,1104.81,1038.0,1139.0,1232.25,1199.0,1258.0,2.49,2.42,2.58,2.78,2.65,2.9,3.05,2.92,3.13,0.005161290322580645,0.0,0.0,396769000.0,,,,,,,,,,,,,,,,,,6605833333.333334,,15441000000.0,,,9640333333.333332,,,,,,,,,,,,,,2.494656593406593,,2.5680082417582417,2.426545108117689,38.45543747039612,39.349052758842106,36.93199954500611,,0.06487136169825235,0.06526226330012953,0.06570305258345545,18475500000.0,-805166666.666666,46.564877800432996,0.8258464165890828,0.05357378159775598,0.6243334844461713,,-11.97309045746223,0.08895880640855536,0.05992887514201454,0.037430579817337384,0.02254886653959176,0.020099548458975918,0.013588710149814368,2022-11-09 16:31:40+0000
2003-10-31,TXT,22.79239132173913,19.70791517826087,2026739.1304347827,2026739.1304347827,351.65,300.24,481.0,369.98,316.0,389.92,,,,1.26,1.23,1.33,1.35,1.2,1.43,,,,0.0,0.005241935483870968,0.005241935483870968,275615384.61538464,,,,,,,,,,,,,,,,,,1629692307.6923077,,15185769230.76923,,,11561307692.307692,,,,,,,,,,,,,,1.3259746978523606,,1.3627036779410486,1.3078301886792454,36.34723711025334,37.15062217283924,35.88635011242818,,0.036480756262992846,0.036680507572691985,0.03644366687004809,25117384615.384613,1994769230.7692306,91.1320122802121,0.3988415947460164,0.014550043005472791,0.7613251272699643,,5.795812124016659,0.023972442268764382,0.03130698764973635,0.001635127435674888,-0.013953107063683579,-0.010569664123218062,-0.020522295378287463,2022-11-09 16:37:34+0000
2003-10-31,HEI,2.891583004347826,2.616858969565217,124562.34782608696,124562.34782608696,13.14,11.6,15.51,17.95,17.8,18.09,,,,0.1,0.1,0.1,0.15,0.14,0.15,,,,0.0,0.0,0.0,121882081.0,121882081.0,176453000.0,12222000.0,118349000.0,58104000.0,0.329288819118972,34899000.0,0.0,5081000.0,23205000.0,4321000.0,28820000.0,51240000.0,94484000.0,35537000.0,0.0,188700000.0,188700000.0,238760000.0,333244000.0,22686000.0,48463000.0,71149000.0,69172000.0,221518000.0,292667000.0,2563000.0,27879000.0,-5207000.0,0.0,989000.0,-120000.0,-22890000.0,-218000.0,-3771000.0,24108000.0,0.1348121546961326,,0.10144198895027624,0.12646961325966852,1.4375678152892495,1.4318866607376917,1.4332556136416814,,0.09377794442970845,0.07084498496411336,0.08823939851058998,215693000.0,73395000.0,1.769685898290496,0.8123293612035501,0.07617857769356709,0.21350421913072704,4.164859384642511,0.9693984603855849,,,,0.011511137523145365,0.012982833056483992,0.009556351393267529,2022-11-09 16:32:27+0000
2003-10-31,WWD,7.5101448217391304,6.370043734782608,106591.30434782608,106591.30434782608,,,,,,,,,,,,,,,,,,,0.0,0.0017391304347826088,0.0017391304347826088,67496000.0,,,,,,,,,,,,,,,,,,218772833.33333334,,619190250.0,,,256298166.66666666,,,,,,,,,,,,,,,,,,,,,,,,,656715583.3333333,144119250.00000003,9.729696327683614,,,0.4139247455312267,,1.7783756622843,,,,,,,2022-11-09 16:39:17+0000
2003-10-31,LMT,46.05782583913043,27.16236554347826,2519804.347826087,2519804.347826087,1050.04,1001.0,1099.0,1163.79,1093.0,1236.0,1426.0,1426.0,1426.0,2.32,2.2,2.4,2.53,2.4,2.76,3.03,2.8,3.3,0.0,0.0,0.0,446266666.6666667,,,,,,,,,,,,,,,,,,8604000000.0,,26105500000.0,,,19498000000.0,,,,,,,,,,,,,,2.396150946704067,,2.4503804347826086,2.262428997194951,66.71487302218688,67.60348535677635,63.908275662176386,,0.03591629329650671,0.03624636247451982,0.03540118981075798,36999500000.0,-1996500000.0,82.90894831192112,0.8046763875377037,0.028900993143577663,0.7468924173066979,,-9.766090658652642,-0.004178595512804639,0.05319789315829763,0.010133051201808851,0.009377934840699598,0.01535628432943037,0.009142369326558467,2022-11-09 16:33:57+0000
2003-10-31,LHX,17.056309991304346,11.946221552173913,759525.7826086957,759525.7826086957,,,,,,,,,,,,,,,,,,,0.0,0.0020539130434782606,0.0020539130434782606,132196708.46153846,,,,,,,,,,,,,,,,,,226461538.46153846,,2124923076.9230769,,,912384615.3846154,,,,,,,,,,,,,,,,,,,,,,,,,2810846153.846154,986076923.076923,21.262603180955498,,,0.4293730089777006,,0.9252671815274204,,,,,,,2022-11-09 16:33:54+0000
2003-11-30,AJRD,9.838421063157895,8.817507042105262,186452.63157894736,186452.63157894736,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43300000.0,43400000.0,1192000000.0,22000000.0,979000000.0,213000000.0,0.178691275167785,168000000.0,0.0,81000000.0,45000000.0,64000000.0,213000000.0,211000000.0,516000000.0,516000000.0,0.0,197000000.0,197000000.0,1391000000.0,1907000000.0,487000000.0,992000000.0,1479000000.0,373000000.0,428000000.0,1907000000.0,19000000.0,44000000.0,-180000000.0,0.0,0.0,0.0,144000000.0,16000000.0,-49000000.0,-5000000.0,,,,,,,,,,,,3189000000.0,231000000.0,73.64896073903002,,,0.7755637126376508,1.0595482546201231,6.402597402597403,,,,,,,2022-11-09 16:29:20+0000
2003-11-30,TXT,24.789210668421052,21.434505163157894,1215631.5789473683,1215631.5789473683,342.94,245.3,481.0,366.58,316.0,392.0,472.0,472.0,472.0,1.33,1.32,1.35,1.4,1.2,1.5,1.73,1.7,1.75,0.0,0.0,0.0,275076923.0769231,,,,,,,,,,,,,,,,,,1629461538.4615386,,15153846153.846153,,,11507538461.538462,,,,,,,,,,,,,,1.330367924528302,,1.371190026954178,1.3124407008086254,36.153839804295785,36.843216381145346,35.63681431164336,,0.03679741714102047,0.03721689259616024,0.03682822738675104,25031923076.923073,2016846153.846153,90.99972035794183,0.3972961637913487,0.014619472667557452,0.7593807106598985,,5.705709599908466,-0.017318877372372476,0.008827691483924927,-0.008405759972522483,-0.007980363524946132,-0.008429153088965718,-0.017877341750847636,2022-11-09 16:37:34+0000
2003-11-30,CW,19.200921010526315,16.654272173684213,120800.0,120800.0,,,,,,,,,,1.23,1.22,1.24,1.37,1.33,1.41,1.57,1.53,1.6,0.0,0.0023684210526315787,0.0023684210526315787,41271600.0,,,,,,,,,,,,,,,,,,262889083.33333334,,960269916.6666667,,,487026666.6666666,,,,,,,,,,,,,,,,,,,,,,,,,1184407500.0000002,210354166.66666678,28.69788183642021,,,0.5071768449825608,,2.3152698821432094,,,,,,,2022-11-09 16:30:48+0000
2003-11-30,HXL,6.5142105263157895,6.196542442105263,73421.05263157895,73421.05263157895,,,,,,,,,,-0.26,-0.3,-0.22,-0.04,-0.22,0.15,0.25,0.25,0.25,0.0,0.0,0.0,38583333.333333336,,,,,,,,,,,,,,,,,,76691666.66666667,,721483333.3333334,,,817716666.6666666,,,,,,,,,,,,,,,,,,,,,,,,,1462508333.3333333,-172924999.99999994,37.90518358531317,,,1.1333826145210097,,-4.728735964531831,,,,,,,2022-11-09 16:32:39+0000
2003-11-30,WWD,7.909298231578948,6.7289623,175326.31578947368,175326.31578947368,,,,,,,,,,,,,,,,,,,0.002105263157894737,0.0,0.0,67516000.0,,,,,,,,,,,,,,,,,,218634666.66666666,,622381500.0,,,257401333.33333334,,,,,,,,,,,,,,,,,,,,,,,,,661148166.6666667,146345499.99999997,9.792466477081977,,,0.41357484651027276,,1.7588605958730088,,,,,,,2022-11-09 16:39:17+0000
2003-11-30,BA,38.915789631578946,26.548105157894735,3038157.8947368423,3038157.8947368423,975.88,681.0,1604.0,1525.66,1297.0,1770.0,1748.46,1376.0,2268.0,0.96,0.9,1.0,1.85,1.65,2.0,2.22,1.75,2.9,0.005666666666666667,0.0,0.0,800008333.3333334,,,,,,,,,,,,,,,,,,3026333333.3333335,,52977250000.0,,,44875166666.666664,,,,,,,,,,,,,,1.3694871794871795,,1.426007326007326,1.3217673992673993,63.15715131973786,63.82841029929748,61.92186356575269,,0.021683802243613666,0.022341263386016386,0.021345730298699104,94826083333.33333,5075750000.000002,118.53136946490139,0.5328306895031655,0.011553795300514955,0.8470648564556799,,8.841090807598217,-0.019208922462076894,-0.056405265578853135,-0.08290110658802774,-0.10617383712472733,-0.12277664831600038,-0.09625022660106794,2022-11-09 16:29:47+0000
